,RC_ID,RC_Name,Classification,tr_retailN,Region,Country,AverageIMD,IMDRegional,diff_IMDRegional,r_IMDRegional,IMDNational,diff_IMDNational,r_IMDNational,whichCentroid
905,RC_EW_446,Chatsworth Road; Brampton; Chesterfield (East Midlands; England),Local Centre,117,East Midlands,England,23.97,20.36042069,3.609579308,MORE DEPRIVED,21.66939261,2.300607386,MORE DEPRIVED,Population-Weighted
906,RC_EW_4461,Oldbury Green Retail Park; Sandwell (West Midlands; England),Large Retail Park,78,West Midlands,England,44.039,24.95302782,19.08597218,MORE DEPRIVED,21.66939261,22.36960739,MORE DEPRIVED,Population-Weighted
907,RC_EW_4467,Wolverhampton; Wolverhampton (West Midlands; England),Major Town Centre,672,West Midlands,England,44.67383333,24.95302782,19.72080552,MORE DEPRIVED,21.66939261,23.00444072,MORE DEPRIVED,Population-Weighted
908,RC_EW_4476,Rugeley; Cannock Chase (West Midlands; England),Town Centre,226,West Midlands,England,20.21333333,24.95302782,-4.739694484,LESS DEPRIVED,21.66939261,-1.45605928,LESS DEPRIVED,Population-Weighted
909,RC_EW_4478,Jolly Sailor Retail Park; Tamworth (West Midlands; England),Large Retail Park,38,West Midlands,England,17.768,24.95302782,-7.185027818,LESS DEPRIVED,21.66939261,-3.901392614,LESS DEPRIVED,Geometric
910,RC_EW_4479,Lichfield; Lichfield (West Midlands; England),Town Centre,262,West Midlands,England,13.683,24.95302782,-11.27002782,LESS DEPRIVED,21.66939261,-7.986392614,LESS DEPRIVED,Population-Weighted
911,RC_EW_4480,The Three Spires Shopping Centre; Lichfield (West Midlands; England),Large Retail Park,50,West Midlands,England,19.05,24.95302782,-5.903027818,LESS DEPRIVED,21.66939261,-2.619392614,LESS DEPRIVED,Population-Weighted
912,RC_EW_4481,Tamworth; Tamworth (West Midlands; England),Town Centre,313,West Midlands,England,28.70725,24.95302782,3.754222182,MORE DEPRIVED,21.66939261,7.037857386,MORE DEPRIVED,Population-Weighted
913,RC_EW_4485,Madford Retail Park; Stafford (West Midlands; England),Large Retail Park,44,West Midlands,England,27.8425,24.95302782,2.889472182,MORE DEPRIVED,21.66939261,6.173107386,MORE DEPRIVED,Population-Weighted
914,RC_EW_4487,Stafford; Stafford (West Midlands; England),Town Centre,353,West Midlands,England,21.90075,24.95302782,-3.052277818,LESS DEPRIVED,21.66939261,0.231357386,MORE DEPRIVED,Population-Weighted
915,RC_EW_4490,Maybird Retail Park; Stratford-on-Avon (West Midlands; England),Large Retail Park,25,West Midlands,England,16.48833333,24.95302782,-8.464694484,LESS DEPRIVED,21.66939261,-5.18105928,LESS DEPRIVED,Population-Weighted
916,RC_EW_4491,Stratford-upon-Avon; Stratford-on-Avon (West Midlands; England),Town Centre,354,West Midlands,England,15.00233333,24.95302782,-9.950694484,LESS DEPRIVED,21.66939261,-6.66705928,LESS DEPRIVED,Population-Weighted
917,RC_EW_4492,Redditch; Redditch (West Midlands; England),Town Centre,275,West Midlands,England,27.81266667,24.95302782,2.859638849,MORE DEPRIVED,21.66939261,6.143274053,MORE DEPRIVED,Population-Weighted
918,RC_EW_4496,Bromsgrove; Bromsgrove (West Midlands; England),Town Centre,250,West Midlands,England,14.91414286,24.95302782,-10.03888496,LESS DEPRIVED,21.66939261,-6.755249756,LESS DEPRIVED,Population-Weighted
919,RC_EW_4499,Evesham Shopping Park; Wychavon (West Midlands; England),Small Retail Park,4,West Midlands,England,16.098,24.95302782,-8.855027818,LESS DEPRIVED,21.66939261,-5.571392614,LESS DEPRIVED,Population-Weighted
920,RC_EW_4500,The Valley; Wychavon (West Midlands; England),Small Retail Park,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,RC_EW_4503,Solihull; Solihull (West Midlands; England),Town Centre,388,West Midlands,England,8.957,24.95302782,-15.99602782,LESS DEPRIVED,21.66939261,-12.71239261,LESS DEPRIVED,Population-Weighted
922,RC_EW_4507,Warwick Road; Acocks Green; Birmingham (West Midlands; England),District Centre,151,West Midlands,England,33.1958,24.95302782,8.242772182,MORE DEPRIVED,21.66939261,11.52640739,MORE DEPRIVED,Population-Weighted
923,RC_EW_4512,High Street; Knowle; Solihull (West Midlands; England),Local Centre,105,West Midlands,England,6.256,24.95302782,-18.69702782,LESS DEPRIVED,21.66939261,-15.41339261,LESS DEPRIVED,Population-Weighted
924,RC_EW_4516,Resorts World Birmingham; Solihull (West Midlands; England),Small Retail Park,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,RC_EW_4521,Greenwood Way; Fordbridge; Solihull (West Midlands; England),Local Centre,118,West Midlands,England,54.65733333,24.95302782,29.70430552,MORE DEPRIVED,21.66939261,32.98794072,MORE DEPRIVED,Population-Weighted
926,RC_EW_4523,Royal Leamington Spa; Warwick (West Midlands; England),Major Town Centre,454,West Midlands,England,13.59430769,24.95302782,-11.35872013,LESS DEPRIVED,21.66939261,-8.075084921,LESS DEPRIVED,Population-Weighted
927,RC_EW_4524,Royal Leamington Spa; Warwick (West Midlands; England) - 1,District Centre,175,West Midlands,England,18.70344444,24.95302782,-6.249583373,LESS DEPRIVED,21.66939261,-2.965948169,LESS DEPRIVED,Population-Weighted
928,RC_EW_4529,Market Place; Warwick; Warwick (West Midlands; England),Local Centre,136,West Midlands,England,11.98733333,24.95302782,-12.96569448,LESS DEPRIVED,21.66939261,-9.68205928,LESS DEPRIVED,Population-Weighted
929,RC_EW_453,East Midlands Outlet Junction 28; Bolsover (East Midlands; England),Small Shopping Centre,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,RC_EW_4530,Leamington Shopping Park; Warwick (West Midlands; England),Small Retail Park,6,West Midlands,England,30.947,24.95302782,5.993972182,MORE DEPRIVED,21.66939261,9.277607386,MORE DEPRIVED,Population-Weighted
931,RC_EW_4533,Warwick Road; Kenilworth; Warwick (West Midlands; England),Market Town,183,West Midlands,England,9.145,24.95302782,-15.80802782,LESS DEPRIVED,21.66939261,-12.52439261,LESS DEPRIVED,Population-Weighted
932,RC_EW_4538,Pershore Road; Stirchley; Birmingham (West Midlands; England),Local Centre,122,West Midlands,England,30.08225,24.95302782,5.129222182,MORE DEPRIVED,21.66939261,8.412857386,MORE DEPRIVED,Population-Weighted
933,RC_EW_454,Nottingham Road; Eastwood; Broxtowe (East Midlands; England),Local Centre,124,East Midlands,England,34.0936,20.36042069,13.73317931,MORE DEPRIVED,21.66939261,12.42420739,MORE DEPRIVED,Population-Weighted
934,RC_EW_4540,Pershore Road; Cotteridge; Birmingham (West Midlands; England),Local Centre,115,West Midlands,England,22.094,24.95302782,-2.859027818,LESS DEPRIVED,21.66939261,0.424607386,MORE DEPRIVED,Population-Weighted
935,RC_EW_4544,Bristol Road South; Northfield; Birmingham (West Midlands; England) - 1,District Centre,200,West Midlands,England,27.2874,24.95302782,2.334372182,MORE DEPRIVED,21.66939261,5.618007386,MORE DEPRIVED,Population-Weighted
936,RC_EW_455,Giltbrook Retail Park; Broxtowe (East Midlands; England),Small Retail Park,14,East Midlands,England,9.835,20.36042069,-10.52542069,LESS DEPRIVED,21.66939261,-11.83439261,LESS DEPRIVED,Geometric
937,RC_EW_4551,Alcester Road; Moseley; Birmingham (West Midlands; England),Local Centre,109,West Midlands,England,36.363,24.95302782,11.40997218,MORE DEPRIVED,21.66939261,14.69360739,MORE DEPRIVED,Population-Weighted
938,RC_EW_4552,Stratford Road; Sparkhill; Birmingham (West Midlands; England),District Centre,217,West Midlands,England,37.81066667,24.95302782,12.85763885,MORE DEPRIVED,21.66939261,16.14127405,MORE DEPRIVED,Population-Weighted
939,RC_EW_4553,Stratford Road; Showell Green; Birmingham (West Midlands; England),District Centre,291,West Midlands,England,54.28161538,24.95302782,29.32858757,MORE DEPRIVED,21.66939261,32.61222277,MORE DEPRIVED,Population-Weighted
940,RC_EW_4554,Ladypool Road; Balsall Heath; Birmingham (West Midlands; England),District Centre,192,West Midlands,England,58.21209091,24.95302782,33.25906309,MORE DEPRIVED,21.66939261,36.5426983,MORE DEPRIVED,Population-Weighted
941,RC_EW_456,High Street; Alfreton; Amber Valley (East Midlands; England),Market Town,169,East Midlands,England,29.5375,20.36042069,9.177079308,MORE DEPRIVED,21.66939261,7.868107386,MORE DEPRIVED,Population-Weighted
942,RC_EW_4560,High Street; King's Heath; Birmingham (West Midlands; England),District Centre,254,West Midlands,England,22.79514286,24.95302782,-2.15788496,LESS DEPRIVED,21.66939261,1.125750244,MORE DEPRIVED,Population-Weighted
943,RC_EW_4574,Stratford Road; Shirley Street; Solihull (West Midlands; England),District Centre,166,West Midlands,England,13.06625,24.95302782,-11.88677782,LESS DEPRIVED,21.66939261,-8.603142614,LESS DEPRIVED,Population-Weighted
944,RC_EW_4576,Sears Retail Park; Solihull (West Midlands; England),Large Retail Park,28,West Midlands,England,14.62033333,24.95302782,-10.33269448,LESS DEPRIVED,21.66939261,-7.04905928,LESS DEPRIVED,Population-Weighted
945,RC_EW_4581,High Street; Harborne; Birmingham (West Midlands; England) - 1,Local Centre,136,West Midlands,England,21.138,24.95302782,-3.815027818,LESS DEPRIVED,21.66939261,-0.531392614,LESS DEPRIVED,Population-Weighted
946,RC_EW_4582,Battery Retail Park; Birmingham (West Midlands; England),Large Retail Park,54,West Midlands,England,20.497,24.95302782,-4.456027818,LESS DEPRIVED,21.66939261,-1.172392614,LESS DEPRIVED,Population-Weighted
947,RC_EW_4599,Telford; Telford and Wrekin (West Midlands; England),Local Centre,142,West Midlands,England,24.062,24.95302782,-0.891027818,LESS DEPRIVED,21.66939261,2.392607386,MORE DEPRIVED,Population-Weighted
948,RC_EW_46,Bideford Atlantic Village; Torridge (South West; England),Small Shopping Centre,36,South West,England,17.408,18.2526559,-0.844655898,LESS DEPRIVED,21.66939261,-4.261392614,LESS DEPRIVED,Geometric
949,RC_EW_4600,Telford Forge Shopping Park; Telford and Wrekin (West Midlands; England),Large Retail Park,29,West Midlands,England,11.473,24.95302782,-13.48002782,LESS DEPRIVED,21.66939261,-10.19639261,LESS DEPRIVED,Geometric
950,RC_EW_4602,Market Street; Oakengates; Telford and Wrekin (West Midlands; England),Local Centre,105,West Midlands,England,23.58666667,24.95302782,-1.366361151,LESS DEPRIVED,21.66939261,1.917274053,MORE DEPRIVED,Population-Weighted
951,RC_EW_4603,Wrekin Retail Park; Telford and Wrekin (West Midlands; England),Small Retail Park,12,West Midlands,England,29.478,24.95302782,4.524972182,MORE DEPRIVED,21.66939261,7.808607386,MORE DEPRIVED,Geometric
952,RC_EW_4606,Wellington; Telford and Wrekin (West Midlands; England),Town Centre,195,West Midlands,England,25.932625,24.95302782,0.979597182,MORE DEPRIVED,21.66939261,4.263232386,MORE DEPRIVED,Population-Weighted
953,RC_EW_4607,Shrewsbury; Shropshire (West Midlands; England),Major Town Centre,640,West Midlands,England,15.38457143,24.95302782,-9.568456389,LESS DEPRIVED,21.66939261,-6.284821185,LESS DEPRIVED,Population-Weighted
954,RC_EW_461,Heanor; Amber Valley (East Midlands; England),Local Centre,130,East Midlands,England,23.6126,20.36042069,3.252179308,MORE DEPRIVED,21.66939261,1.943207386,MORE DEPRIVED,Population-Weighted
955,RC_EW_4612,Meole Brace Retail Park; Shropshire (West Midlands; England),Small Retail Park,18,West Midlands,England,38.883,24.95302782,13.92997218,MORE DEPRIVED,21.66939261,17.21360739,MORE DEPRIVED,Population-Weighted
956,RC_EW_4613,Cheshire Street; Market Drayton; Shropshire (West Midlands; England),Local Centre,119,West Midlands,England,35.921,24.95302782,10.96797218,MORE DEPRIVED,21.66939261,14.25160739,MORE DEPRIVED,Population-Weighted
957,RC_EW_4615,High Street; Newport; Telford and Wrekin (West Midlands; England),Local Centre,143,West Midlands,England,13.0544,24.95302782,-11.89862782,LESS DEPRIVED,21.66939261,-8.614992614,LESS DEPRIVED,Population-Weighted
958,RC_EW_4618,Morris Central Shopping Park; Shropshire (West Midlands; England),Large Retail Park,89,West Midlands,England,19.7655,24.95302782,-5.187527818,LESS DEPRIVED,21.66939261,-1.903892614,LESS DEPRIVED,Population-Weighted
959,RC_EW_4620,High Street; Stourport-on-Severn; Wyre Forest (West Midlands; England),Local Centre,135,West Midlands,England,24.7105,24.95302782,-0.242527818,LESS DEPRIVED,21.66939261,3.041107386,MORE DEPRIVED,Population-Weighted
960,RC_EW_4624,Worcester; Worcester (West Midlands; England),Major Town Centre,639,West Midlands,England,26.0004,24.95302782,1.047372182,MORE DEPRIVED,21.66939261,4.331007386,MORE DEPRIVED,Population-Weighted
961,RC_EW_4628,Blackpole Retail Park; Worcester (West Midlands; England),Small Retail Park,13,West Midlands,England,29.46825,24.95302782,4.515222182,MORE DEPRIVED,21.66939261,7.798857386,MORE DEPRIVED,Population-Weighted
962,RC_EW_4629,High Street; Droitwich Spa; Wychavon (West Midlands; England),Market Town,152,West Midlands,England,24.989,24.95302782,0.035972182,MORE DEPRIVED,21.66939261,3.319607386,MORE DEPRIVED,Population-Weighted
963,RC_EW_463,The Broad Centre Retail Park; Ashfield (East Midlands; England),Small Retail Park,7,East Midlands,England,31.554,20.36042069,11.19357931,MORE DEPRIVED,21.66939261,9.884607386,MORE DEPRIVED,Population-Weighted
964,RC_EW_4631,Ludlow; Shropshire (West Midlands; England),Market Town,194,West Midlands,England,20.9825,24.95302782,-3.970527818,LESS DEPRIVED,21.66939261,-0.686892614,LESS DEPRIVED,Population-Weighted
965,RC_EW_4634,High Street; Bridgnorth; Shropshire (West Midlands; England),District Centre,166,West Midlands,England,13.37833333,24.95302782,-11.57469448,LESS DEPRIVED,21.66939261,-8.29105928,LESS DEPRIVED,Population-Weighted
966,RC_EW_4638,Kidderminster; Wyre Forest (West Midlands; England),Town Centre,250,West Midlands,England,38.17,24.95302782,13.21697218,MORE DEPRIVED,21.66939261,16.50060739,MORE DEPRIVED,Population-Weighted
967,RC_EW_4639,Crossley Retail Park; Wyre Forest (West Midlands; England),Large Retail Park,28,West Midlands,England,36.7615,24.95302782,11.80847218,MORE DEPRIVED,21.66939261,15.09210739,MORE DEPRIVED,Geometric
968,RC_EW_464,Sutton in Ashfield; Ashfield (East Midlands; England),District Centre,218,East Midlands,England,50.99533333,20.36042069,30.63491264,MORE DEPRIVED,21.66939261,29.32594072,MORE DEPRIVED,Population-Weighted
969,RC_EW_4646,Kingsway Retail Park; Derby (East Midlands; England),Small Retail Park,17,East Midlands,England,35.1115,20.36042069,14.75107931,MORE DEPRIVED,21.66939261,13.44210739,MORE DEPRIVED,Population-Weighted
970,RC_EW_4652,Park Farm Shopping Centre; Derby (East Midlands; England),Large Retail Park,39,East Midlands,England,4.64025,20.36042069,-15.72017069,LESS DEPRIVED,21.66939261,-17.02914261,LESS DEPRIVED,Population-Weighted
971,RC_EW_4653,Derby; Derby (East Midlands; England),Major Town Centre,827,East Midlands,England,42.29233333,20.36042069,21.93191264,MORE DEPRIVED,21.66939261,20.62294072,MORE DEPRIVED,Population-Weighted
972,RC_EW_4656,Normanton Road; Rose Hill; Derby (East Midlands; England),District Centre,220,East Midlands,England,51.5475,20.36042069,31.18707931,MORE DEPRIVED,21.66939261,29.87810739,MORE DEPRIVED,Population-Weighted
973,RC_EW_466,Station Street; Kirkby-in-Ashfield; Ashfield (East Midlands; England),Local Centre,136,East Midlands,England,29.9535,20.36042069,9.593079308,MORE DEPRIVED,21.66939261,8.284107386,MORE DEPRIVED,Population-Weighted
974,RC_EW_4661,High Street; Swadlincote; South Derbyshire (East Midlands; England),Local Centre,114,East Midlands,England,24.97266667,20.36042069,4.612245975,MORE DEPRIVED,21.66939261,3.303274053,MORE DEPRIVED,Population-Weighted
975,RC_EW_4664,Foresters Leisure Park; Derby (East Midlands; England),Small Retail Park,7,East Midlands,England,47.0105,20.36042069,26.65007931,MORE DEPRIVED,21.66939261,25.34110739,MORE DEPRIVED,Population-Weighted
976,RC_EW_4667,Dovefields Retail Park; East Staffordshire (West Midlands; England),Small Retail Park,13,West Midlands,England,10.507,24.95302782,-14.44602782,LESS DEPRIVED,21.66939261,-11.16239261,LESS DEPRIVED,Population-Weighted
977,RC_EW_4668,High Street; Uttoxeter; East Staffordshire (West Midlands; England),Market Town,162,West Midlands,England,15.94,24.95302782,-9.013027818,LESS DEPRIVED,21.66939261,-5.729392614,LESS DEPRIVED,Population-Weighted
978,RC_EW_4673,Bond End; East Staffordshire (West Midlands; England),Town Centre,421,West Midlands,England,35.058,24.95302782,10.10497218,MORE DEPRIVED,21.66939261,13.38860739,MORE DEPRIVED,Population-Weighted
979,RC_EW_4681,King Street; Belper; Amber Valley (East Midlands; England),Market Town,186,East Midlands,England,15.3715,20.36042069,-4.988920692,LESS DEPRIVED,21.66939261,-6.297892614,LESS DEPRIVED,Population-Weighted
980,RC_EW_4684,Ripley; Amber Valley (East Midlands; England),Town Centre,200,East Midlands,England,21.25211111,20.36042069,0.891690419,MORE DEPRIVED,21.66939261,-0.417281502,LESS DEPRIVED,Population-Weighted
981,RC_EW_4690,Dale Road; Matlock; Derbyshire Dales (East Midlands; England),Local Centre,144,East Midlands,England,13.094,20.36042069,-7.266420692,LESS DEPRIVED,21.66939261,-8.575392614,LESS DEPRIVED,Population-Weighted
982,RC_EW_4696,Meteor Centre Retail Park; Derby (East Midlands; England),Small Retail Park,0,East Midlands,England,20.941,20.36042069,0.580579308,MORE DEPRIVED,21.66939261,-0.728392614,LESS DEPRIVED,Geometric
983,RC_EW_47,Bideford; Torridge (South West; England),Town Centre,241,South West,England,27.47385714,18.2526559,9.221201245,MORE DEPRIVED,21.66939261,5.804464529,MORE DEPRIVED,Population-Weighted
984,RC_EW_4700,Wyvern Retail Park; Derby (East Midlands; England),Small Retail Park,0,East Midlands,England,33.323,20.36042069,12.96257931,MORE DEPRIVED,21.66939261,11.65360739,MORE DEPRIVED,Population-Weighted
985,RC_EW_471,Hucknall; Ashfield (East Midlands; England),Town Centre,172,East Midlands,England,22.78466667,20.36042069,2.424245975,MORE DEPRIVED,21.66939261,1.115274053,MORE DEPRIVED,Population-Weighted
986,RC_EW_4710,Ilkeston; Erewash (East Midlands; England),Town Centre,285,East Midlands,England,24.61,20.36042069,4.249579308,MORE DEPRIVED,21.66939261,2.940607386,MORE DEPRIVED,Population-Weighted
987,RC_EW_4712,Waterside Retail Park; Erewash (East Midlands; England),Small Retail Park,11,East Midlands,England,38.0585,20.36042069,17.69807931,MORE DEPRIVED,21.66939261,16.38910739,MORE DEPRIVED,Population-Weighted
